date,station_id,stationname,daytype,rides
14/07/2019,41250,Central-Evanston,U,309.0
15/07/2019,41250,Central-Evanston,W,848.0
16/07/2019,41250,Central-Evanston,W,851.0
17/07/2019,41250,Central-Evanston,W,851.0
18/07/2019,41250,Central-Evanston,W,780.0
19/07/2019,41250,Central-Evanston,W,751.0
20/07/2019,41250,Central-Evanston,A,357.0
21/07/2019,41250,Central-Evanston,U,330.0
22/07/2019,41250,Central-Evanston,W,791.0
23/07/2019,41250,Central-Evanston,W,786.0
24/07/2019,41250,Central-Evanston,W,859.0
25/07/2019,41250,Central-Evanston,W,828.0
26/07/2019,41250,Central-Evanston,W,820.0
27/07/2019,41250,Central-Evanston,A,388.0
28/07/2019,41250,Central-Evanston,U,281.0
29/07/2019,41250,Central-Evanston,W,774.0
30/07/2019,41250,Central-Evanston,W,805.0
31/07/2019,41250,Central-Evanston,W,819.0
01/07/2019,41260,Austin-Lake,W,1874.0
02/07/2019,41260,Austin-Lake,W,1788.0
03/07/2019,41260,Austin-Lake,W,1853.0
04/07/2019,41260,Austin-Lake,U,918.0
05/07/2019,41260,Austin-Lake,W,1384.0
06/07/2019,41260,Austin-Lake,A,984.0
07/07/2019,41260,Austin-Lake,U,796.0
08/07/2019,41260,Austin-Lake,W,1799.0
09/07/2019,41260,Austin-Lake,W,1856.0
10/07/2019,41260,Austin-Lake,W,1922.0
11/07/2019,41260,Austin-Lake,W,1966.0
12/07/2019,41260,Austin-Lake,W,2022.0
13/07/2019,41260,Austin-Lake,A,1041.0
14/07/2019,41260,Austin-Lake,U,739.0
15/07/2019,41260,Austin-Lake,W,1807.0
16/07/2019,41260,Austin-Lake,W,1764.0
17/07/2019,41260,Austin-Lake,W,1869.0
18/07/2019,41260,Austin-Lake,W,1700.0
19/07/2019,41260,Austin-Lake,W,1771.0
20/07/2019,41260,Austin-Lake,A,937.0
21/07/2019,41260,Austin-Lake,U,731.0
22/07/2019,41260,Austin-Lake,W,1859.0
23/07/2019,41260,Austin-Lake,W,1912.0
24/07/2019,41260,Austin-Lake,W,1790.0
25/07/2019,41260,Austin-Lake,W,1850.0
26/07/2019,41260,Austin-Lake,W,1831.0
27/07/2019,41260,Austin-Lake,A,970.0
28/07/2019,41260,Austin-Lake,U,640.0
29/07/2019,41260,Austin-Lake,W,1615.0
30/07/2019,41260,Austin-Lake,W,1819.0
31/07/2019,41260,Austin-Lake,W,1826.0
01/07/2019,41270,43rd,W,1015.0
02/07/2019,41270,43rd,W,1023.0
03/07/2019,41270,43rd,W,1014.0
04/07/2019,41270,43rd,U,453.0
05/07/2019,41270,43rd,W,736.0
06/07/2019,41270,43rd,A,449.0
07/07/2019,41270,43rd,U,418.0
08/07/2019,41270,43rd,W,982.0
09/07/2019,41270,43rd,W,1038.0
10/07/2019,41270,43rd,W,1076.0
11/07/2019,41270,43rd,W,1160.0
12/07/2019,41270,43rd,W,1051.0
13/07/2019,41270,43rd,A,631.0
14/07/2019,41270,43rd,U,505.0
15/07/2019,41270,43rd,W,1053.0
16/07/2019,41270,43rd,W,1083.0
17/07/2019,41270,43rd,W,1040.0
18/07/2019,41270,43rd,W,968.0
19/07/2019,41270,43rd,W,918.0
20/07/2019,41270,43rd,A,493.0
21/07/2019,41270,43rd,U,352.0
22/07/2019,41270,43rd,W,962.0
23/07/2019,41270,43rd,W,1075.0
24/07/2019,41270,43rd,W,1095.0
25/07/2019,41270,43rd,W,1113.0
26/07/2019,41270,43rd,W,1041.0
27/07/2019,41270,43rd,A,533.0
28/07/2019,41270,43rd,U,383.0
29/07/2019,41270,43rd,W,958.0
30/07/2019,41270,43rd,W,1069.0
31/07/2019,41270,43rd,W,1060.0
01/07/2019,41280,Jefferson Park,W,6101.0
02/07/2019,41280,Jefferson Park,W,6286.0
03/07/2019,41280,Jefferson Park,W,6301.0
04/07/2019,41280,Jefferson Park,U,3092.0
05/07/2019,41280,Jefferson Park,W,4399.0
06/07/2019,41280,Jefferson Park,A,3253.0
07/07/2019,41280,Jefferson Park,U,2758.0
08/07/2019,41280,Jefferson Park,W,6169.0
09/07/2019,41280,Jefferson Park,W,6431.0
10/07/2019,41280,Jefferson Park,W,6644.0
11/07/2019,41280,Jefferson Park,W,6926.0
12/07/2019,41280,Jefferson Park,W,6544.0
13/07/2019,41280,Jefferson Park,A,3638.0
14/07/2019,41280,Jefferson Park,U,2947.0
15/07/2019,41280,Jefferson Park,W,6224.0
16/07/2019,41280,Jefferson Park,W,6409.0
17/07/2019,41280,Jefferson Park,W,6365.0
18/07/2019,41280,Jefferson Park,W,6169.0
19/07/2019,41280,Jefferson Park,W,6287.0
20/07/2019,41280,Jefferson Park,A,5101.0
21/07/2019,41280,Jefferson Park,U,2857.0
22/07/2019,41280,Jefferson Park,W,6498.0
23/07/2019,41280,Jefferson Park,W,6577.0
24/07/2019,41280,Jefferson Park,W,6597.0
25/07/2019,41280,Jefferson Park,W,6634.0
26/07/2019,41280,Jefferson Park,W,6378.0
27/07/2019,41280,Jefferson Park,A,2065.0
28/07/2019,41280,Jefferson Park,U,1329.0
29/07/2019,41280,Jefferson Park,W,5983.0
30/07/2019,41280,Jefferson Park,W,6368.0
31/07/2019,41280,Jefferson Park,W,6643.0
01/07/2019,41290,Kimball,W,3767.0
02/07/2019,41290,Kimball,W,3732.0
03/07/2019,41290,Kimball,W,3838.0
04/07/2019,41290,Kimball,U,1963.0
05/07/2019,41290,Kimball,W,3050.0
06/07/2019,41290,Kimball,A,2325.0
07/07/2019,41290,Kimball,U,1886.0
08/07/2019,41290,Kimball,W,3784.0
09/07/2019,41290,Kimball,W,4015.0
10/07/2019,41290,Kimball,W,4023.0
11/07/2019,41290,Kimball,W,4138.0
12/07/2019,41290,Kimball,W,4111.0
13/07/2019,41290,Kimball,A,2810.0
14/07/2019,41290,Kimball,U,1871.0
15/07/2019,41290,Kimball,W,3882.0
16/07/2019,41290,Kimball,W,3933.0
17/07/2019,41290,Kimball,W,4038.0
18/07/2019,41290,Kimball,W,3834.0
19/07/2019,41290,Kimball,W,3892.0
20/07/2019,41290,Kimball,A,2440.0
21/07/2019,41290,Kimball,U,1854.0
22/07/2019,41290,Kimball,W,4041.0
23/07/2019,41290,Kimball,W,3902.0
24/07/2019,41290,Kimball,W,3977.0
25/07/2019,41290,Kimball,W,4010.0
26/07/2019,41290,Kimball,W,3925.0
27/07/2019,41290,Kimball,A,2536.0
28/07/2019,41290,Kimball,U,1795.0
29/07/2019,41290,Kimball,W,3565.0
30/07/2019,41290,Kimball,W,3878.0
31/07/2019,41290,Kimball,W,3987.0
01/07/2019,41300,Loyola,W,4328.0
02/07/2019,41300,Loyola,W,4465.0
03/07/2019,41300,Loyola,W,4564.0
04/07/2019,41300,Loyola,U,2944.0
05/07/2019,41300,Loyola,W,3505.0
06/07/2019,41300,Loyola,A,3118.0
07/07/2019,41300,Loyola,U,2443.0
08/07/2019,41300,Loyola,W,4550.0
09/07/2019,41300,Loyola,W,4759.0
10/07/2019,41300,Loyola,W,4744.0
11/07/2019,41300,Loyola,W,4967.0
12/07/2019,41300,Loyola,W,5083.0
13/07/2019,41300,Loyola,A,3865.0
14/07/2019,41300,Loyola,U,2928.0
15/07/2019,41300,Loyola,W,4517.0
16/07/2019,41300,Loyola,W,4822.0
17/07/2019,41300,Loyola,W,4851.0
18/07/2019,41300,Loyola,W,4539.0
19/07/2019,41300,Loyola,W,4742.0
20/07/2019,41300,Loyola,A,3423.0
21/07/2019,41300,Loyola,U,2760.0
22/07/2019,41300,Loyola,W,4397.0
23/07/2019,41300,Loyola,W,4578.0
24/07/2019,41300,Loyola,W,4692.0
25/07/2019,41300,Loyola,W,4683.0
26/07/2019,41300,Loyola,W,4709.0
27/07/2019,41300,Loyola,A,3502.0
28/07/2019,41300,Loyola,U,2639.0
29/07/2019,41300,Loyola,W,4303.0
30/07/2019,41300,Loyola,W,4556.0
31/07/2019,41300,Loyola,W,4665.0
01/07/2019,41310,Paulina,W,2677.0
02/07/2019,41310,Paulina,W,2840.0
03/07/2019,41310,Paulina,W,2586.0
04/07/2019,41310,Paulina,U,1029.0
05/07/2019,41310,Paulina,W,1507.0
06/07/2019,41310,Paulina,A,1378.0
07/07/2019,41310,Paulina,U,975.0
08/07/2019,41310,Paulina,W,2835.0
09/07/2019,41310,Paulina,W,2993.0
10/07/2019,41310,Paulina,W,2962.0
11/07/2019,41310,Paulina,W,3102.0
12/07/2019,41310,Paulina,W,2890.0
13/07/2019,41310,Paulina,A,1895.0
14/07/2019,41310,Paulina,U,1297.0
15/07/2019,41310,Paulina,W,2797.0
16/07/2019,41310,Paulina,W,2986.0
17/07/2019,41310,Paulina,W,3042.0
18/07/2019,41310,Paulina,W,2682.0
19/07/2019,41310,Paulina,W,2623.0
20/07/2019,41310,Paulina,A,1812.0
21/07/2019,41310,Paulina,U,1230.0
22/07/2019,41310,Paulina,W,2874.0
23/07/2019,41310,Paulina,W,2989.0
24/07/2019,41310,Paulina,W,2960.0
25/07/2019,41310,Paulina,W,2972.0
26/07/2019,41310,Paulina,W,2675.0
27/07/2019,41310,Paulina,A,1580.0
28/07/2019,41310,Paulina,U,1100.0
29/07/2019,41310,Paulina,W,2715.0
30/07/2019,41310,Paulina,W,2969.0
31/07/2019,41310,Paulina,W,3053.0
01/07/2019,41320,Belmont-North Main,W,11893.0
02/07/2019,41320,Belmont-North Main,W,10947.0
03/07/2019,41320,Belmont-North Main,W,10875.0
04/07/2019,41320,Belmont-North Main,U,5638.0
05/07/2019,41320,Belmont-North Main,W,8096.0
06/07/2019,41320,Belmont-North Main,A,7517.0
07/07/2019,41320,Belmont-North Main,U,6045.0
08/07/2019,41320,Belmont-North Main,W,10834.0
09/07/2019,41320,Belmont-North Main,W,11378.0
10/07/2019,41320,Belmont-North Main,W,11403.0
11/07/2019,41320,Belmont-North Main,W,11735.0
12/07/2019,41320,Belmont-North Main,W,12559.0
13/07/2019,41320,Belmont-North Main,A,9630.0
14/07/2019,41320,Belmont-North Main,U,7275.0
15/07/2019,41320,Belmont-North Main,W,11302.0
16/07/2019,41320,Belmont-North Main,W,11833.0
17/07/2019,41320,Belmont-North Main,W,12017.0
18/07/2019,41320,Belmont-North Main,W,10957.0
19/07/2019,41320,Belmont-North Main,W,11623.0
20/07/2019,41320,Belmont-North Main,A,8358.0
21/07/2019,41320,Belmont-North Main,U,7146.0
22/07/2019,41320,Belmont-North Main,W,11462.0
23/07/2019,41320,Belmont-North Main,W,11454.0
24/07/2019,41320,Belmont-North Main,W,11498.0
25/07/2019,41320,Belmont-North Main,W,11586.0
26/07/2019,41320,Belmont-North Main,W,11293.0
27/07/2019,41320,Belmont-North Main,A,8319.0
28/07/2019,41320,Belmont-North Main,U,6384.0
29/07/2019,41320,Belmont-North Main,W,10500.0
30/07/2019,41320,Belmont-North Main,W,11303.0
31/07/2019,41320,Belmont-North Main,W,11669.0
01/07/2019,41330,Montrose-O'Hare,W,2509.0
02/07/2019,41330,Montrose-O'Hare,W,2545.0
03/07/2019,41330,Montrose-O'Hare,W,2552.0
04/07/2019,41330,Montrose-O'Hare,U,1152.0
05/07/2019,41330,Montrose-O'Hare,W,1654.0
06/07/2019,41330,Montrose-O'Hare,A,1187.0
07/07/2019,41330,Montrose-O'Hare,U,964.0
08/07/2019,41330,Montrose-O'Hare,W,2543.0
09/07/2019,41330,Montrose-O'Hare,W,2642.0
10/07/2019,41330,Montrose-O'Hare,W,2700.0
11/07/2019,41330,Montrose-O'Hare,W,2788.0
12/07/2019,41330,Montrose-O'Hare,W,2673.0
13/07/2019,41330,Montrose-O'Hare,A,1441.0
14/07/2019,41330,Montrose-O'Hare,U,1198.0
15/07/2019,41330,Montrose-O'Hare,W,2565.0
16/07/2019,41330,Montrose-O'Hare,W,2674.0
17/07/2019,41330,Montrose-O'Hare,W,2624.0
18/07/2019,41330,Montrose-O'Hare,W,2578.0
19/07/2019,41330,Montrose-O'Hare,W,2403.0
20/07/2019,41330,Montrose-O'Hare,A,1085.0
21/07/2019,41330,Montrose-O'Hare,U,850.0
22/07/2019,41330,Montrose-O'Hare,W,2576.0
23/07/2019,41330,Montrose-O'Hare,W,2641.0
24/07/2019,41330,Montrose-O'Hare,W,2639.0
25/07/2019,41330,Montrose-O'Hare,W,2719.0
26/07/2019,41330,Montrose-O'Hare,W,2562.0
27/07/2019,41330,Montrose-O'Hare,A,840.0
28/07/2019,41330,Montrose-O'Hare,U,589.0
29/07/2019,41330,Montrose-O'Hare,W,2381.0
30/07/2019,41330,Montrose-O'Hare,W,2586.0
31/07/2019,41330,Montrose-O'Hare,W,2741.0
01/07/2019,41340,LaSalle,W,2552.0
02/07/2019,41340,LaSalle,W,2631.0
03/07/2019,41340,LaSalle,W,2632.0
04/07/2019,41340,LaSalle,U,1002.0
05/07/2019,41340,LaSalle,W,1787.0
06/07/2019,41340,LaSalle,A,968.0
07/07/2019,41340,LaSalle,U,989.0
08/07/2019,41340,LaSalle,W,2631.0
09/07/2019,41340,LaSalle,W,2761.0
10/07/2019,41340,LaSalle,W,2941.0
11/07/2019,41340,LaSalle,W,3033.0
12/07/2019,41340,LaSalle,W,2801.0
13/07/2019,41340,LaSalle,A,1675.0
14/07/2019,41340,LaSalle,U,1318.0
15/07/2019,41340,LaSalle,W,2795.0
16/07/2019,41340,LaSalle,W,2857.0
17/07/2019,41340,LaSalle,W,2915.0
18/07/2019,41340,LaSalle,W,2945.0
19/07/2019,41340,LaSalle,W,2623.0
20/07/2019,41340,LaSalle,A,1158.0
21/07/2019,41340,LaSalle,U,1016.0
22/07/2019,41340,LaSalle,W,2624.0
23/07/2019,41340,LaSalle,W,2776.0
24/07/2019,41340,LaSalle,W,2882.0
25/07/2019,41340,LaSalle,W,2880.0
26/07/2019,41340,LaSalle,W,2770.0
27/07/2019,41340,LaSalle,A,1320.0
28/07/2019,41340,LaSalle,U,1164.0
29/07/2019,41340,LaSalle,W,2661.0
30/07/2019,41340,LaSalle,W,2723.0
31/07/2019,41340,LaSalle,W,2804.0
01/07/2019,41350,Oak Park-Lake,W,1611.0
02/07/2019,41350,Oak Park-Lake,W,1546.0
03/07/2019,41350,Oak Park-Lake,W,1543.0
04/07/2019,41350,Oak Park-Lake,U,626.0
05/07/2019,41350,Oak Park-Lake,W,1031.0
06/07/2019,41350,Oak Park-Lake,A,822.0
07/07/2019,41350,Oak Park-Lake,U,501.0
08/07/2019,41350,Oak Park-Lake,W,1572.0
09/07/2019,41350,Oak Park-Lake,W,1689.0
10/07/2019,41350,Oak Park-Lake,W,1711.0
11/07/2019,41350,Oak Park-Lake,W,1812.0
12/07/2019,41350,Oak Park-Lake,W,1743.0
13/07/2019,41350,Oak Park-Lake,A,815.0
14/07/2019,41350,Oak Park-Lake,U,523.0
15/07/2019,41350,Oak Park-Lake,W,1651.0
16/07/2019,41350,Oak Park-Lake,W,1659.0
17/07/2019,41350,Oak Park-Lake,W,1703.0
18/07/2019,41350,Oak Park-Lake,W,1504.0
19/07/2019,41350,Oak Park-Lake,W,1624.0
20/07/2019,41350,Oak Park-Lake,A,809.0
21/07/2019,41350,Oak Park-Lake,U,652.0
22/07/2019,41350,Oak Park-Lake,W,1503.0
23/07/2019,41350,Oak Park-Lake,W,1674.0
24/07/2019,41350,Oak Park-Lake,W,1781.0
25/07/2019,41350,Oak Park-Lake,W,1751.0
26/07/2019,41350,Oak Park-Lake,W,1688.0
27/07/2019,41350,Oak Park-Lake,A,775.0
28/07/2019,41350,Oak Park-Lake,U,514.0
29/07/2019,41350,Oak Park-Lake,W,1550.0
30/07/2019,41350,Oak Park-Lake,W,1633.0
31/07/2019,41350,Oak Park-Lake,W,1751.0
01/07/2019,41360,California-Lake,W,1048.0
02/07/2019,41360,California-Lake,W,1072.0
03/07/2019,41360,California-Lake,W,1079.0
04/07/2019,41360,California-Lake,U,537.0
05/07/2019,41360,California-Lake,W,781.0
06/07/2019,41360,California-Lake,A,521.0
07/07/2019,41360,California-Lake,U,378.0
08/07/2019,41360,California-Lake,W,1025.0
09/07/2019,41360,California-Lake,W,1152.0
10/07/2019,41360,California-Lake,W,1136.0
11/07/2019,41360,California-Lake,W,1145.0
12/07/2019,41360,California-Lake,W,1046.0
13/07/2019,41360,California-Lake,A,570.0
14/07/2019,41360,California-Lake,U,436.0
15/07/2019,41360,California-Lake,W,1006.0
16/07/2019,41360,California-Lake,W,1048.0
17/07/2019,41360,California-Lake,W,1083.0
18/07/2019,41360,California-Lake,W,991.0
19/07/2019,41360,California-Lake,W,1023.0
20/07/2019,41360,California-Lake,A,523.0
21/07/2019,41360,California-Lake,U,397.0
22/07/2019,41360,California-Lake,W,1041.0
23/07/2019,41360,California-Lake,W,1133.0
24/07/2019,41360,California-Lake,W,1100.0
25/07/2019,41360,California-Lake,W,1044.0
26/07/2019,41360,California-Lake,W,1013.0
27/07/2019,41360,California-Lake,A,484.0
28/07/2019,41360,California-Lake,U,338.0
29/07/2019,41360,California-Lake,W,977.0
30/07/2019,41360,California-Lake,W,1043.0
31/07/2019,41360,California-Lake,W,1062.0
01/07/2019,41380,Bryn Mawr,W,4371.0
02/07/2019,41380,Bryn Mawr,W,4393.0
03/07/2019,41380,Bryn Mawr,W,4552.0
04/07/2019,41380,Bryn Mawr,U,3067.0
05/07/2019,41380,Bryn Mawr,W,3589.0
06/07/2019,41380,Bryn Mawr,A,2978.0
07/07/2019,41380,Bryn Mawr,U,2350.0
08/07/2019,41380,Bryn Mawr,W,4110.0
09/07/2019,41380,Bryn Mawr,W,4237.0
10/07/2019,41380,Bryn Mawr,W,4188.0
11/07/2019,41380,Bryn Mawr,W,4351.0
12/07/2019,41380,Bryn Mawr,W,4462.0
13/07/2019,41380,Bryn Mawr,A,3471.0
14/07/2019,41380,Bryn Mawr,U,2691.0
15/07/2019,41380,Bryn Mawr,W,4154.0
16/07/2019,41380,Bryn Mawr,W,4292.0
17/07/2019,41380,Bryn Mawr,W,4106.0
18/07/2019,41380,Bryn Mawr,W,3893.0
19/07/2019,41380,Bryn Mawr,W,4107.0
20/07/2019,41380,Bryn Mawr,A,2984.0
21/07/2019,41380,Bryn Mawr,U,2379.0
22/07/2019,41380,Bryn Mawr,W,3916.0
23/07/2019,41380,Bryn Mawr,W,4134.0
24/07/2019,41380,Bryn Mawr,W,4033.0
25/07/2019,41380,Bryn Mawr,W,4236.0
26/07/2019,41380,Bryn Mawr,W,4162.0
27/07/2019,41380,Bryn Mawr,A,3193.0
28/07/2019,41380,Bryn Mawr,U,2294.0
29/07/2019,41380,Bryn Mawr,W,3702.0
30/07/2019,41380,Bryn Mawr,W,4091.0
31/07/2019,41380,Bryn Mawr,W,4108.0
01/07/2019,41400,Roosevelt,W,10188.0
02/07/2019,41400,Roosevelt,W,10752.0
03/07/2019,41400,Roosevelt,W,11509.0
04/07/2019,41400,Roosevelt,U,7665.0
05/07/2019,41400,Roosevelt,W,9504.0
06/07/2019,41400,Roosevelt,A,8086.0
07/07/2019,41400,Roosevelt,U,10812.0
08/07/2019,41400,Roosevelt,W,10734.0
09/07/2019,41400,Roosevelt,W,11198.0
10/07/2019,41400,Roosevelt,W,11330.0
11/07/2019,41400,Roosevelt,W,11888.0
12/07/2019,41400,Roosevelt,W,12205.0
13/07/2019,41400,Roosevelt,A,9723.0
14/07/2019,41400,Roosevelt,U,7296.0
15/07/2019,41400,Roosevelt,W,11001.0
16/07/2019,41400,Roosevelt,W,11086.0
17/07/2019,41400,Roosevelt,W,10857.0
18/07/2019,41400,Roosevelt,W,10183.0
19/07/2019,41400,Roosevelt,W,11088.0
20/07/2019,41400,Roosevelt,A,7914.0
21/07/2019,41400,Roosevelt,U,7430.0
22/07/2019,41400,Roosevelt,W,10821.0
23/07/2019,41400,Roosevelt,W,10900.0
24/07/2019,41400,Roosevelt,W,10729.0
25/07/2019,41400,Roosevelt,W,10990.0
26/07/2019,41400,Roosevelt,W,11038.0
27/07/2019,41400,Roosevelt,A,8447.0
28/07/2019,41400,Roosevelt,U,6649.0
29/07/2019,41400,Roosevelt,W,9825.0
30/07/2019,41400,Roosevelt,W,11269.0
31/07/2019,41400,Roosevelt,W,12181.0
01/07/2019,41410,Chicago/Milwaukee,W,3635.0
02/07/2019,41410,Chicago/Milwaukee,W,4124.0
03/07/2019,41410,Chicago/Milwaukee,W,3875.0
04/07/2019,41410,Chicago/Milwaukee,U,1481.0
05/07/2019,41410,Chicago/Milwaukee,W,2354.0
06/07/2019,41410,Chicago/Milwaukee,A,1756.0
07/07/2019,41410,Chicago/Milwaukee,U,1386.0
08/07/2019,41410,Chicago/Milwaukee,W,3793.0
09/07/2019,41410,Chicago/Milwaukee,W,4158.0
10/07/2019,41410,Chicago/Milwaukee,W,4082.0
11/07/2019,41410,Chicago/Milwaukee,W,4194.0
12/07/2019,41410,Chicago/Milwaukee,W,3964.0
13/07/2019,41410,Chicago/Milwaukee,A,1964.0
14/07/2019,41410,Chicago/Milwaukee,U,1525.0
15/07/2019,41410,Chicago/Milwaukee,W,3836.0
16/07/2019,41410,Chicago/Milwaukee,W,4026.0
17/07/2019,41410,Chicago/Milwaukee,W,4027.0
18/07/2019,41410,Chicago/Milwaukee,W,3960.0
19/07/2019,41410,Chicago/Milwaukee,W,3804.0
20/07/2019,41410,Chicago/Milwaukee,A,1652.0
21/07/2019,41410,Chicago/Milwaukee,U,1373.0
22/07/2019,41410,Chicago/Milwaukee,W,3954.0
23/07/2019,41410,Chicago/Milwaukee,W,4096.0
24/07/2019,41410,Chicago/Milwaukee,W,3964.0
25/07/2019,41410,Chicago/Milwaukee,W,4149.0
26/07/2019,41410,Chicago/Milwaukee,W,3852.0
27/07/2019,41410,Chicago/Milwaukee,A,1777.0
28/07/2019,41410,Chicago/Milwaukee,U,1405.0
29/07/2019,41410,Chicago/Milwaukee,W,3639.0
30/07/2019,41410,Chicago/Milwaukee,W,3962.0
31/07/2019,41410,Chicago/Milwaukee,W,4095.0
01/07/2019,41420,Addison-North Main,W,6263.0
02/07/2019,41420,Addison-North Main,W,6217.0
03/07/2019,41420,Addison-North Main,W,5992.0
04/07/2019,41420,Addison-North Main,U,3968.0
05/07/2019,41420,Addison-North Main,W,4881.0
06/07/2019,41420,Addison-North Main,A,5067.0
07/07/2019,41420,Addison-North Main,U,3678.0
08/07/2019,41420,Addison-North Main,W,5866.0
09/07/2019,41420,Addison-North Main,W,6363.0
10/07/2019,41420,Addison-North Main,W,6488.0
11/07/2019,41420,Addison-North Main,W,6649.0
12/07/2019,41420,Addison-North Main,W,16156.0
13/07/2019,41420,Addison-North Main,A,13029.0
14/07/2019,41420,Addison-North Main,U,11968.0
15/07/2019,41420,Addison-North Main,W,12974.0
16/07/2019,41420,Addison-North Main,W,13957.0
17/07/2019,41420,Addison-North Main,W,14502.0
18/07/2019,41420,Addison-North Main,W,6427.0
19/07/2019,41420,Addison-North Main,W,15414.0
20/07/2019,41420,Addison-North Main,A,13885.0
21/07/2019,41420,Addison-North Main,U,12350.0
22/07/2019,41420,Addison-North Main,W,6396.0
23/07/2019,41420,Addison-North Main,W,6542.0
24/07/2019,41420,Addison-North Main,W,6555.0
25/07/2019,41420,Addison-North Main,W,6479.0
26/07/2019,41420,Addison-North Main,W,6776.0
27/07/2019,41420,Addison-North Main,A,6887.0
28/07/2019,41420,Addison-North Main,U,4017.0
29/07/2019,41420,Addison-North Main,W,5699.0
30/07/2019,41420,Addison-North Main,W,6709.0
31/07/2019,41420,Addison-North Main,W,6521.0
01/07/2019,41430,87th,W,3882.0
02/07/2019,41430,87th,W,3855.0
03/07/2019,41430,87th,W,3957.0
04/07/2019,41430,87th,U,2550.0
05/07/2019,41430,87th,W,3243.0
06/07/2019,41430,87th,A,2795.0
07/07/2019,41430,87th,U,2366.0
08/07/2019,41430,87th,W,3606.0
09/07/2019,41430,87th,W,3930.0
10/07/2019,41430,87th,W,3753.0
11/07/2019,41430,87th,W,3920.0
12/07/2019,41430,87th,W,4128.0
13/07/2019,41430,87th,A,2962.0
14/07/2019,41430,87th,U,2439.0
15/07/2019,41430,87th,W,3638.0
16/07/2019,41430,87th,W,3777.0
17/07/2019,41430,87th,W,3919.0
18/07/2019,41430,87th,W,3528.0
19/07/2019,41430,87th,W,3715.0
20/07/2019,41430,87th,A,2679.0
21/07/2019,41430,87th,U,2138.0
22/07/2019,41430,87th,W,3938.0
23/07/2019,41430,87th,W,3976.0
24/07/2019,41430,87th,W,3905.0
25/07/2019,41430,87th,W,3888.0
26/07/2019,41430,87th,W,3759.0
27/07/2019,41430,87th,A,2829.0
28/07/2019,41430,87th,U,2191.0
29/07/2019,41430,87th,W,3352.0
30/07/2019,41430,87th,W,3760.0
31/07/2019,41430,87th,W,3679.0
01/07/2019,41440,Addison-Brown,W,2198.0
02/07/2019,41440,Addison-Brown,W,2173.0
03/07/2019,41440,Addison-Brown,W,2078.0
04/07/2019,41440,Addison-Brown,U,744.0
05/07/2019,41440,Addison-Brown,W,1248.0
06/07/2019,41440,Addison-Brown,A,958.0
07/07/2019,41440,Addison-Brown,U,714.0
08/07/2019,41440,Addison-Brown,W,2308.0
09/07/2019,41440,Addison-Brown,W,2382.0
10/07/2019,41440,Addison-Brown,W,2387.0
11/07/2019,41440,Addison-Brown,W,2437.0
12/07/2019,41440,Addison-Brown,W,2238.0
13/07/2019,41440,Addison-Brown,A,1170.0
14/07/2019,41440,Addison-Brown,U,850.0
15/07/2019,41440,Addison-Brown,W,2282.0
16/07/2019,41440,Addison-Brown,W,2456.0
17/07/2019,41440,Addison-Brown,W,2338.0
18/07/2019,41440,Addison-Brown,W,2202.0
19/07/2019,41440,Addison-Brown,W,2120.0
20/07/2019,41440,Addison-Brown,A,1026.0
21/07/2019,41440,Addison-Brown,U,805.0
22/07/2019,41440,Addison-Brown,W,2206.0
23/07/2019,41440,Addison-Brown,W,2344.0
24/07/2019,41440,Addison-Brown,W,2335.0
25/07/2019,41440,Addison-Brown,W,2349.0
26/07/2019,41440,Addison-Brown,W,2218.0
27/07/2019,41440,Addison-Brown,A,1054.0
28/07/2019,41440,Addison-Brown,U,829.0
29/07/2019,41440,Addison-Brown,W,2212.0
30/07/2019,41440,Addison-Brown,W,2426.0
31/07/2019,41440,Addison-Brown,W,2379.0
01/07/2019,41450,Chicago/State,W,13529.0
02/07/2019,41450,Chicago/State,W,14032.0
03/07/2019,41450,Chicago/State,W,13854.0
04/07/2019,41450,Chicago/State,U,10105.0
05/07/2019,41450,Chicago/State,W,12113.0
06/07/2019,41450,Chicago/State,A,10636.0
07/07/2019,41450,Chicago/State,U,8101.0
08/07/2019,41450,Chicago/State,W,13317.0
09/07/2019,41450,Chicago/State,W,14179.0
10/07/2019,41450,Chicago/State,W,14175.0
11/07/2019,41450,Chicago/State,W,14795.0
12/07/2019,41450,Chicago/State,W,15997.0
13/07/2019,41450,Chicago/State,A,11856.0
14/07/2019,41450,Chicago/State,U,9032.0
15/07/2019,41450,Chicago/State,W,14687.0
16/07/2019,41450,Chicago/State,W,14841.0
17/07/2019,41450,Chicago/State,W,14377.0
18/07/2019,41450,Chicago/State,W,13667.0
19/07/2019,41450,Chicago/State,W,15142.0
20/07/2019,41450,Chicago/State,A,11246.0
21/07/2019,41450,Chicago/State,U,9098.0
22/07/2019,41450,Chicago/State,W,13970.0
23/07/2019,41450,Chicago/State,W,14513.0
24/07/2019,41450,Chicago/State,W,14297.0
25/07/2019,41450,Chicago/State,W,14276.0
26/07/2019,41450,Chicago/State,W,14816.0
27/07/2019,41450,Chicago/State,A,10657.0
28/07/2019,41450,Chicago/State,U,8482.0
29/07/2019,41450,Chicago/State,W,12908.0
30/07/2019,41450,Chicago/State,W,14429.0
31/07/2019,41450,Chicago/State,W,14715.0
01/07/2019,41460,Irving Park-Brown,W,3031.0
02/07/2019,41460,Irving Park-Brown,W,3197.0
